WK,Stimmen,Jahr,Partei
57,100634,2013,Wähler
57,105423,2009,Wähler
57,1879,2013,Ungültige
57,3325,2009,Ungültige
57,98755,2013,Gültige
57,102098,2009,Gültige
57,38394,2013,CDU
57,26416,2009,CDU
57,23235,2013,SPD
57,27570,2009,SPD
57,1565,2013,FDP
57,6372,2009,FDP
57,25673,2013,DIE LINKE
57,32670,2009,DIE LINKE
57,2825,2013,GRÜNE
57,4371,2009,GRÜNE
57,2456,2013,PIRATEN
57,3374,2013,NPD
57,3918,2009,NPD
57,1233,2013,FREIE WÄHLER
57,781,2009,Übrige
58,250706,2013,Wahlberechtigte
58,249983,2009,Wahlberechtigte
58,177378,2013,Wähler
58,171514,2009,Wähler
58,3659,2013,Ungültige
58,4907,2009,Ungültige
58,173719,2013,Gültige
58,166607,2009,Gültige
58,65081,2013,CDU
58,46088,2009,CDU
58,48668,2013,SPD
58,48621,2009,SPD
58,2571,2013,FDP
58,12963,2009,FDP
58,34046,2013,DIE LINKE
58,40334,2009,DIE LINKE
58,8510,2013,GRÜNE
58,12193,2009,GRÜNE
58,5281,2013,PIRATEN
58,5880,2013,NPD
58,5400,2009,NPD
58,2481,2013,FREIE WÄHLER
58,306,2013,DKP
58,895,2013,Übrige
58,1008,2009,Übrige
59,251583,2013,Wahlberechtigte
59,255845,2009,Wahlberechtigte
59,175093,2013,Wähler
59,174098,2009,Wähler
59,3922,2013,Ungültige
59,4674,2009,Ungültige
59,171171,2013,Gültige
59,169424,2009,Gültige
59,58210,2013,CDU
59,39959,2009,CDU
59,34745,2013,SPD
59,38545,2009,SPD
59,1887,2013,FDP
59,11139,2009,FDP
59,56391,2013,DIE LINKE
59,62644,2009,DIE LINKE
59,5876,2013,GRÜNE
59,8195,2009,GRÜNE
59,4588,2013,PIRATEN
59,5804,2013,NPD
59,6096,2009,NPD
59,2476,2013,FREIE WÄHLER
59,1194,2013,Übrige
59,2846,2009,Übrige
60,191014,2013,Wahlberechtigte
60,199083,2009,Wahlberechtigte
60,124176,2013,Wähler
60,128273,2009,Wähler
60,2434,2013,Ungültige
60,3598,2009,Ungültige
60,121742,2013,Gültige
60,124675,2009,Gültige
60,39973,2013,CDU
60,30733,2009,CDU
60,40306,2013,SPD
60,40957,2009,SPD
60,1911,2013,FDP
60,7328,2009,FDP
60,28974,2013,DIE LINKE
60,35484,2009,DIE LINKE
60,2952,2013,GRÜNE
60,4771,2009,GRÜNE
60,3038,2013,PIRATEN
60,3968,2013,NPD
60,3764,2009,NPD
60,620,2013,Übrige
60,1638,2009,Übrige
61,244812,2013,Wahlberechtigte
61,239221,2009,Wahlberechtigte
61,182227,2013,Wähler
61,174226,2009,Wähler
61,3088,2013,Ungültige
61,4387,2009,Ungültige
61,179139,2013,Gültige
61,169839,2009,Gültige
61,58399,2013,CDU
61,40708,2009,CDU
61,57669,2013,SPD
61,48720,2009,SPD
61,3200,2013,FDP
61,12356,2009,FDP
61,35914,2013,DIE LINKE
61,48515,2009,DIE LINKE
61,12903,2013,GRÜNE
61,16479,2009,GRÜNE
61,5445,2013,PIRATEN
61,3147,2013,NPD
61,3061,2009,NPD
61,2462,2013,Übrige
62,240784,2013,Wahlberechtigte
62,246651,2009,Wahlberechtigte
62,169480,2013,Wähler
62,170204,2009,Wähler
62,3478,2013,Ungültige
62,5598,2009,Ungültige
62,166002,2013,Gültige
62,164606,2009,Gültige
62,61487,2013,CDU
62,40882,2009,CDU
62,45078,2013,SPD
62,53384,2009,SPD
62,1989,2013,FDP
62,11959,2009,FDP
62,36284,2013,DIE LINKE
62,43348,2009,DIE LINKE
62,6324,2013,GRÜNE
62,9041,2009,GRÜNE
62,4331,2013,PIRATEN
62,5582,2013,NPD
62,5992,2009,NPD
62,924,2013,REP
62,3670,2013,FREIE WÄHLER
62,333,2013,DKP
63,199341,2013,Wahlberechtigte
63,208525,2009,Wahlberechtigte
63,135293,2013,Wähler
63,139228,2009,Wähler
63,3167,2013,Ungültige
63,4461,2009,Ungültige
63,132126,2013,Gültige
63,134767,2009,Gültige
63,44822,2013,CDU
63,30153,2009,CDU
63,32291,2013,SPD
63,38470,2009,SPD
63,2252,2013,FDP
63,10125,2009,FDP
63,37008,2013,DIE LINKE
63,43589,2009,DIE LINKE
63,5192,2013,GRÜNE
63,7502,2009,GRÜNE
63,4977,2013,PIRATEN
63,5584,2013,NPD
63,4928,2009,NPD
64,187157,2013,Wahlberechtigte
64,196389,2009,Wahlberechtigte
64,125920,2013,Wähler
64,128179,2009,Wähler
64,2689,2013,Ungültige
64,4218,2009,Ungültige
64,123231,2013,Gültige
64,123961,2009,Gültige
64,44301,2013,CDU
64,29829,2009,CDU
64,29510,2013,SPD
64,34529,2009,SPD
64,2498,2013,FDP
64,10878,2009,FDP
64,24681,2013,DIE LINKE
64,37224,2009,DIE LINKE
64,3278,2013,GRÜNE
64,5650,2009,GRÜNE
64,2889,2013,PIRATEN
64,4929,2013,NPD
64,4806,2009,NPD
64,901,2013,Die PARTEI
64,245,2013,DKP
64,9999,2013,Übrige
64,1045,2009,Übrige
65,177689,2013,Wahlberechtigte
65,192709,2009,Wahlberechtigte
65,118680,2013,Wähler
65,126140,2009,Wähler
65,2668,2013,Ungültige
65,4692,2009,Ungültige
65,116012,2013,Gültige
65,121448,2009,Gültige
65,47454,2013,CDU
65,35073,2009,CDU
65,26132,2013,SPD
65,32688,2009,SPD
65,2085,2013,FDP
65,8487,2009,FDP
65,27137,2013,DIE LINKE
65,34324,2009,DIE LINKE
65,2899,2013,GRÜNE
65,3861,2009,GRÜNE
65,3834,2013,PIRATEN
65,5608,2013,NPD
65,5513,2009,NPD
65,323,2013,DKP
65,540,2013,Übrige
65,1502,2009,Übrige
12,220166,2013,Wahlberechtigte
12,226424,2009,Wahlberechtigte
12,148614,2013,Wähler
12,148469,2009,Wähler
12,2506,2013,Ungültige
12,2507,2009,Ungültige
12,146108,2013,Gültige
12,145962,2009,Gültige
12,56966,2013,CDU
12,44260,2009,CDU
12,37864,2013,SPD
12,36134,2009,SPD
12,2255,2013,FDP
12,11464,2009,FDP
12,32404,2013,DIE LINKE
12,41449,2009,DIE LINKE
12,5205,2013,GRÜNE
12,7840,2009,GRÜNE
12,3340,2013,PIRATEN
12,4928,2013,NPD
12,4699,2009,NPD
12,2920,2013,FREIE WÄHLER
12,226,2013,Übrige
12,116,2009,Übrige
13,208976,2013,Wahlberechtigte
13,217571,2009,Wahlberechtigte
13,137171,2013,Wähler
13,138101,2009,Wähler
13,2359,2013,Ungültige
13,2440,2009,Ungültige
13,134812,2013,Gültige
13,135661,2009,Gültige
13,57917,2013,CDU
13,45462,2009,CDU
13,30711,2013,SPD
13,28275,2009,SPD
13,2125,2013,FDP
13,10106,2009,FDP
13,30812,2013,DIE LINKE
13,40228,2009,DIE LINKE
13,4641,2013,GRÜNE
13,6601,2009,GRÜNE
13,2964,2013,PIRATEN
13,4244,2013,NPD
13,4239,2009,NPD
13,133,2009,ödp
13,1398,2013,FREIE WÄHLER
13,617,2009,Übrige
14,223885,2013,Wahlberechtigte
14,224968,2009,Wahlberechtigte
14,152820,2013,Wähler
14,149341,2009,Wähler
14,2669,2013,Ungültige
14,2402,2009,Ungültige
14,150151,2013,Gültige
14,146939,2009,Gültige
14,52661,2013,CDU
14,41161,2009,CDU
14,27498,2013,SPD
14,29052,2009,SPD
14,1606,2013,FDP
14,9931,2009,FDP
14,46160,2013,DIE LINKE
14,46323,2009,DIE LINKE
14,11216,2013,GRÜNE
14,15050,2009,GRÜNE
14,3263,2013,PIRATEN
14,3308,2013,NPD
14,3681,2009,NPD
14,74,2009,ödp
14,545,2013,MLPD
14,554,2009,MLPD
14,1385,2013,FREIE WÄHLER
14,2509,2013,Übrige
14,1113,2009,Übrige
15,244880,2013,Wahlberechtigte
15,253514,2009,Wahlberechtigte
15,157402,2013,Wähler
15,154213,2009,Wähler
15,2467,2013,Ungültige
15,2632,2009,Ungültige
15,154935,2013,Gültige
15,151581,2009,Gültige
15,87142,2013,CDU
15,70329,2009,CDU
15,21688,2013,SPD
15,19090,2009,SPD
15,1227,2013,FDP
15,8491,2009,FDP
15,29847,2013,DIE LINKE
15,40081,2009,DIE LINKE
15,4728,2013,GRÜNE
15,6757,2009,GRÜNE
15,3738,2013,PIRATEN
15,3970,2013,NPD
15,4115,2009,NPD
15,1205,2013,FREIE WÄHLER
15,1390,2013,Übrige
15,2718,2009,Übrige
16,234110,2013,Wahlberechtigte
16,247700,2009,Wahlberechtigte
16,148874,2013,Wähler
16,153434,2009,Wähler
16,2778,2013,Ungültige
16,3498,2009,Ungültige
16,146096,2013,Gültige
16,149936,2009,Gültige
16,67069,2013,CDU
16,52897,2009,CDU
16,22870,2013,SPD
16,22994,2009,SPD
16,2695,2013,FDP
16,11746,2009,FDP
16,34972,2013,DIE LINKE
16,46343,2009,DIE LINKE
16,3359,2013,GRÜNE
16,5412,2009,GRÜNE
16,3825,2013,PIRATEN
16,8525,2013,NPD
16,8369,2009,NPD
16,2781,2013,FREIE WÄHLER
16,2175,2009,Übrige
17,218688,2013,Wahlberechtigte
17,230121,2009,Wahlberechtigte
17,136837,2013,Wähler
17,138618,2009,Wähler
17,3195,2013,Ungültige
17,2988,2009,Ungültige
17,133642,2013,Gültige
17,135630,2009,Gültige
17,62852,2013,CDU
17,47714,2009,CDU
17,25029,2013,SPD
17,25869,2009,SPD
17,1983,2013,FDP
17,9731,2009,FDP
17,30284,2013,DIE LINKE
17,40987,2009,DIE LINKE
17,4083,2013,GRÜNE
17,5166,2009,GRÜNE
17,2653,2013,PIRATEN
17,4243,2013,NPD
17,4698,2009,NPD
17,316,2009,ödp
17,491,2013,MLPD
17,2024,2013,FREIE WÄHLER
17,1149,2009,Übrige
151,168695,2013,Wahlberechtigte
151,178447,2009,Wahlberechtigte
151,112071,2013,Wähler
151,109628,2009,Wähler
151,2610,2013,Ungültige
151,1785,2009,Ungültige
151,109461,2013,Gültige
151,107843,2009,Gültige
151,49906,2013,CDU
151,44147,2009,CDU
151,22316,2013,SPD
151,15860,2009,SPD
151,2276,2013,FDP
151,10611,2009,FDP
151,23843,2013,DIE LINKE
151,27760,2009,DIE LINKE
151,3399,2013,GRÜNE
151,4357,2009,GRÜNE
151,2149,2013,PIRATEN
151,5572,2013,NPD
151,5108,2009,NPD
152,210456,2013,Wahlberechtigte
152,202455,2009,Wahlberechtigte
152,138427,2013,Wähler
152,129834,2009,Wähler
152,2028,2013,Ungültige
152,1719,2009,Ungültige
152,136399,2013,Gültige
152,128115,2009,Gültige
152,54566,2013,CDU
152,42704,2009,CDU
152,29511,2013,SPD
152,24866,2009,SPD
152,2307,2013,FDP
152,11781,2009,FDP
152,31923,2013,DIE LINKE
152,34015,2009,DIE LINKE
152,7683,2013,GRÜNE
152,8856,2009,GRÜNE
152,4043,2013,PIRATEN
152,4489,2013,NPD
152,4202,2009,NPD
152,1877,2013,BüSo
152,1691,2009,BüSo
153,219865,2013,Wahlberechtigte
153,212804,2009,Wahlberechtigte
153,153935,2013,Wähler
153,144581,2009,Wähler
153,2075,2013,Ungültige
153,1904,2009,Ungültige
153,151860,2013,Gültige
153,142677,2009,Gültige
153,52077,2013,CDU
153,41101,2009,CDU
153,35515,2013,SPD
153,32841,2009,SPD
153,2237,2013,FDP
153,10505,2009,FDP
153,37750,2013,DIE LINKE
153,36117,2009,DIE LINKE
153,13732,2013,GRÜNE
153,17345,2009,GRÜNE
153,3914,2013,PIRATEN
153,3096,2013,NPD
153,3094,2009,NPD
153,1192,2013,BüSo
153,1674,2009,BüSo
153,2347,2013,Die PARTEI
154,220400,2013,Wahlberechtigte
154,231084,2009,Wahlberechtigte
154,151537,2013,Wähler
154,148389,2009,Wähler
154,2797,2013,Ungültige
154,2283,2009,Ungültige
154,148740,2013,Gültige
154,146106,2009,Gültige
154,76273,2013,CDU
154,60969,2009,CDU
154,23542,2013,SPD
154,23471,2009,SPD
154,2890,2013,FDP
154,14799,2009,FDP
154,31865,2013,DIE LINKE
154,33044,2009,DIE LINKE
154,4905,2013,GRÜNE
154,6745,2009,GRÜNE
154,3199,2013,PIRATEN
154,6066,2013,NPD
154,5988,2009,NPD
154,1090,2009,Übrige
155,207261,2013,Wahlberechtigte
155,216629,2009,Wahlberechtigte
155,145679,2013,Wähler
155,140109,2009,Wähler
155,2706,2013,Ungültige
155,2289,2009,Ungültige
155,142973,2013,Gültige
155,137820,2009,Gültige
155,76666,2013,CDU
155,62290,2009,CDU
155,18090,2013,SPD
155,17236,2009,SPD
155,3461,2013,FDP
155,12403,2009,FDP
155,25279,2013,DIE LINKE
155,29423,2009,DIE LINKE
155,4817,2013,GRÜNE
155,8315,2009,GRÜNE
155,3600,2013,PIRATEN
155,6463,2013,NPD
155,7050,2009,NPD
155,1618,2013,BüSo
155,2979,2013,pro Deutschland
155,1103,2009,Übrige
156,223726,2013,Wahlberechtigte
156,237786,2009,Wahlberechtigte
156,155255,2013,Wähler
156,154966,2009,Wähler
156,3252,2013,Ungültige
156,2907,2009,Ungültige
156,152003,2013,Gültige
156,152059,2009,Gültige
156,74794,2013,CDU
156,64325,2009,CDU
156,17268,2013,SPD
156,16870,2009,SPD
156,3948,2013,FDP
156,17755,2009,FDP
156,32452,2013,DIE LINKE
156,38241,2009,DIE LINKE
156,3709,2013,GRÜNE
156,6505,2009,GRÜNE
156,3035,2013,PIRATEN
156,7270,2013,NPD
156,8363,2009,NPD
156,4517,2013,FREIE WÄHLER
156,5010,2013,Übrige
157,223614,2013,Wahlberechtigte
157,238958,2009,Wahlberechtigte
157,152944,2013,Wähler
157,149737,2009,Wähler
157,3261,2013,Ungültige
157,2750,2009,Ungültige
157,149683,2013,Gültige
157,146987,2009,Gültige
157,74204,2013,CDU
157,62338,2009,CDU
157,22741,2013,SPD
157,17005,2009,SPD
157,2442,2013,FDP
157,13935,2009,FDP
157,29550,2013,DIE LINKE
157,35786,2009,DIE LINKE
157,5045,2013,GRÜNE
157,7381,2009,GRÜNE
157,3878,2013,PIRATEN
157,8323,2013,NPD
157,7842,2009,NPD
157,2069,2013,BüSo
157,2700,2009,BüSo
157,1431,2013,BGD
158,207752,2013,Wahlberechtigte
158,215674,2009,Wahlberechtigte
158,147427,2013,Wähler
158,141214,2009,Wähler
158,2656,2013,Ungültige
158,2454,2009,Ungültige
158,144771,2013,Gültige
158,138760,2009,Gültige
158,72644,2013,CDU
158,62530,2009,CDU
158,15442,2013,SPD
158,16194,2009,SPD
158,2628,2013,FDP
158,15292,2009,FDP
158,27571,2013,DIE LINKE
158,28233,2009,DIE LINKE
158,4244,2013,GRÜNE
158,6378,2009,GRÜNE
158,2779,2013,PIRATEN
158,9625,2013,NPD
158,7983,2009,NPD
158,1456,2013,BüSo
158,2150,2009,BüSo
158,8382,2013,FREIE WÄHLER
159,233382,2013,Wahlberechtigte
159,230676,2009,Wahlberechtigte
159,173167,2013,Wähler
159,157220,2009,Wähler
159,2802,2013,Ungültige
159,2007,2009,Ungültige
159,170365,2013,Gültige
159,155213,2009,Gültige
159,72537,2013,CDU
159,56749,2009,CDU
159,25321,2013,SPD
159,25959,2009,SPD
159,3305,2013,FDP
159,14818,2009,FDP
159,42599,2013,DIE LINKE
159,37180,2009,DIE LINKE
159,10429,2013,GRÜNE
159,13668,2009,GRÜNE
159,5217,2013,PIRATEN
159,5196,2013,NPD
159,3851,2009,NPD
159,1180,2013,BüSo
159,1575,2009,BüSo
159,4316,2013,FREIE WÄHLER
159,265,2013,Übrige
159,1413,2009,Übrige
160,235691,2013,Wahlberechtigte
160,231247,2009,Wahlberechtigte
160,173489,2013,Wähler
160,154609,2009,Wähler
160,3091,2013,Ungültige
160,2328,2009,Ungültige
160,170398,2013,Gültige
160,152281,2009,Gültige
160,71227,2013,CDU
160,55401,2009,CDU
160,25150,2013,SPD
160,22268,2009,SPD
160,3471,2013,FDP
160,18204,2009,FDP
160,32588,2013,DIE LINKE
160,29679,2009,DIE LINKE
160,16650,2013,GRÜNE
160,18871,2009,GRÜNE
160,7841,2013,PIRATEN
160,5849,2013,NPD
160,4389,2009,NPD
160,852,2013,BüSo
160,1597,2009,BüSo
160,554,2013,MLPD
160,436,2009,MLPD
160,6216,2013,FREIE WÄHLER
160,1436,2009,Übrige
161,210677,2013,Wahlberechtigte
161,223149,2009,Wahlberechtigte
161,145578,2013,Wähler
161,143690,2009,Wähler
161,2592,2013,Ungültige
161,2294,2009,Ungültige
161,142986,2013,Gültige
161,141396,2009,Gültige
161,74209,2013,CDU
161,61579,2009,CDU
161,22079,2013,SPD
161,20800,2009,SPD
161,3203,2013,FDP
161,14032,2009,FDP
161,29079,2013,DIE LINKE
161,32744,2009,DIE LINKE
161,4583,2013,GRÜNE
161,5921,2009,GRÜNE
161,3131,2013,PIRATEN
161,6702,2013,NPD
161,6320,2009,NPD
162,201249,2013,Wahlberechtigte
162,205652,2009,Wahlberechtigte
162,135876,2013,Wähler
162,136100,2009,Wähler
162,1701,2013,Ungültige
162,1716,2009,Ungültige
162,134175,2013,Gültige
162,134384,2009,Gültige
162,55909,2013,CDU
162,45876,2009,CDU
162,28101,2013,SPD
162,27060,2009,SPD
162,2724,2013,FDP
162,12106,2009,FDP
162,31992,2013,DIE LINKE
162,37433,2009,DIE LINKE
162,6475,2013,GRÜNE
162,8109,2009,GRÜNE
162,2808,2013,PIRATEN
162,4661,2013,NPD
162,3800,2009,NPD
162,1505,2013,Die PARTEI
163,191550,2013,Wahlberechtigte
163,202743,2009,Wahlberechtigte
163,134560,2013,Wähler
163,133277,2009,Wähler
163,3115,2013,Ungültige
163,2151,2009,Ungültige
163,131445,2013,Gültige
163,131126,2009,Gültige
163,65157,2013,CDU
163,54065,2009,CDU
163,20517,2013,SPD
163,19247,2009,SPD
163,3006,2013,FDP
163,14092,2009,FDP
163,28783,2013,DIE LINKE
163,33133,2009,DIE LINKE
163,4874,2013,GRÜNE
163,5360,2009,GRÜNE
163,2903,2013,PIRATEN
163,6205,2013,NPD
163,5229,2009,NPD
164,232499,2013,Wahlberechtigte
164,247624,2009,Wahlberechtigte
164,161718,2013,Wähler
164,159655,2009,Wähler
164,3800,2013,Ungültige
164,2884,2009,Ungültige
164,157918,2013,Gültige
164,156771,2009,Gültige
164,79318,2013,CDU
164,63211,2009,CDU
164,19143,2013,SPD
164,17168,2009,SPD
164,10246,2013,FDP
164,23820,2009,FDP
164,32472,2013,DIE LINKE
164,37166,2009,DIE LINKE
164,5051,2013,GRÜNE
164,5896,2009,GRÜNE
164,3263,2013,PIRATEN
164,8425,2013,NPD
164,7930,2009,NPD
164,1580,2009,Übrige
165,217679,2013,Wahlberechtigte
165,229535,2009,Wahlberechtigte
165,148305,2013,Wähler
165,145614,2009,Wähler
165,2723,2013,Ungültige
165,2383,2009,Ungültige
165,145582,2013,Gültige
165,143231,2009,Gültige
165,64857,2013,CDU
165,55605,2009,CDU
165,23033,2013,SPD
165,20864,2009,SPD
165,3996,2013,FDP
165,13097,2009,FDP
165,35847,2013,DIE LINKE
165,40265,2009,DIE LINKE
165,4334,2013,GRÜNE
165,6491,2009,GRÜNE
165,2744,2013,PIRATEN
165,5918,2013,NPD
165,5394,2009,NPD
165,1030,2013,BüSo
165,995,2009,BüSo
165,3823,2013,FREIE WÄHLER
165,520,2009,Übrige
166,201934,2013,Wahlberechtigte
166,213732,2009,Wahlberechtigte
166,138790,2013,Wähler
166,137330,2009,Wähler
166,2656,2013,Ungültige
166,2421,2009,Ungültige
166,136134,2013,Gültige
166,134909,2009,Gültige
166,65743,2013,CDU
166,55128,2009,CDU
166,28172,2013,SPD
166,21393,2009,SPD
166,3533,2013,FDP
166,12755,2009,FDP
166,26707,2013,DIE LINKE
166,33586,2009,DIE LINKE
166,3540,2013,GRÜNE
166,5849,2009,GRÜNE
166,2746,2013,PIRATEN
166,5693,2013,NPD
166,4908,2009,NPD
166,1290,2009,PBC
66,172378,2013,Wahlberechtigte
66,182677,2009,Wahlberechtigte
66,107895,2013,Wähler
66,112980,2009,Wähler
66,1857,2013,Ungültige
66,2552,2009,Ungültige
66,106038,2013,Gültige
66,110428,2009,Gültige
66,44686,2013,CDU
66,34501,2009,CDU
66,18616,2013,SPD
66,22070,2009,SPD
66,1489,2013,FDP
66,6558,2009,FDP
66,32164,2013,DIE LINKE
66,36910,2009,DIE LINKE
66,2998,2013,GRÜNE
66,3725,2009,GRÜNE
66,2541,2013,PIRATEN
66,2613,2013,NPD
66,2461,2009,NPD
66,931,2013,FREIE WÄHLER
66,4203,2009,Übrige
67,228139,2013,Wahlberechtigte
67,239481,2009,Wahlberechtigte
67,141814,2013,Wähler
67,146265,2009,Wähler
67,2976,2013,Ungültige
67,3411,2009,Ungültige
67,138838,2013,Gültige
67,142854,2009,Gültige
67,61890,2013,CDU
67,46686,2009,CDU
67,32118,2013,SPD
67,31994,2009,SPD
67,3686,2013,FDP
67,13914,2009,FDP
67,29759,2013,DIE LINKE
67,41040,2009,DIE LINKE
67,3611,2013,GRÜNE
67,5041,2009,GRÜNE
67,4224,2013,PIRATEN
67,3446,2009,NPD
67,2854,2013,FREIE WÄHLER
67,696,2013,Übrige
67,733,2009,Übrige
68,224917,2013,Wahlberechtigte
68,237308,2009,Wahlberechtigte
68,132539,2013,Wähler
68,144565,2009,Wähler
68,2595,2013,Ungültige
68,3140,2009,Ungültige
68,129944,2013,Gültige
68,141425,2009,Gültige
68,59779,2013,CDU
68,46720,2009,CDU
68,24875,2013,SPD
68,28783,2009,SPD
68,1852,2013,FDP
68,10250,2009,FDP
68,29860,2013,DIE LINKE
68,44002,2009,DIE LINKE
68,4928,2013,GRÜNE
68,7796,2009,GRÜNE
68,2556,2013,PIRATEN
68,3304,2013,NPD
68,3871,2009,NPD
68,1679,2013,Die Tierschutzpartei
68,2,2009,MLPD
68,1111,2013,FREIE WÄHLER
68,1,2009,Übrige
69,244267,2013,Wahlberechtigte
69,249356,2009,Wahlberechtigte
69,154404,2013,Wähler
69,150236,2009,Wähler
69,2836,2013,Ungültige
69,2871,2009,Ungültige
69,151568,2013,Gültige
69,147365,2009,Gültige
69,55046,2013,CDU
69,45389,2009,CDU
69,38153,2013,SPD
69,32420,2009,SPD
69,2090,2013,FDP
69,9686,2009,FDP
69,38231,2013,DIE LINKE
69,47303,2009,DIE LINKE
69,6073,2013,GRÜNE
69,8572,2009,GRÜNE
69,4153,2013,PIRATEN
69,2786,2013,NPD
69,2539,2009,NPD
69,2758,2013,Die Tierschutzpartei
69,403,2013,MLPD
69,612,2009,MLPD
69,1875,2013,FREIE WÄHLER
69,844,2009,Übrige
70,185954,2013,Wahlberechtigte
70,197289,2009,Wahlberechtigte
70,120805,2013,Wähler
70,122932,2009,Wähler
70,1836,2013,Ungültige
70,2348,2009,Ungültige
70,118969,2013,Gültige
70,120584,2009,Gültige
70,53048,2013,CDU
70,43424,2009,CDU
70,20545,2013,SPD
70,22187,2009,SPD
70,1489,2013,FDP
70,8810,2009,FDP
70,26015,2013,DIE LINKE
70,36809,2009,DIE LINKE
70,5196,2013,GRÜNE
70,5004,2009,GRÜNE
70,2053,2013,PIRATEN
70,2814,2013,NPD
70,2928,2009,NPD
70,544,2009,MLPD
70,5575,2013,AfD
70,2234,2013,FREIE WÄHLER
70,878,2009,Übrige
71,236732,2013,Wahlberechtigte
71,253026,2009,Wahlberechtigte
71,140667,2013,Wähler
71,145615,2009,Wähler
71,2714,2013,Ungültige
71,3498,2009,Ungültige
71,137953,2013,Gültige
71,142117,2009,Gültige
71,56514,2013,CDU
71,44726,2009,CDU
71,21244,2013,SPD
71,30774,2009,SPD
71,2778,2013,FDP
71,11119,2009,FDP
71,39715,2013,DIE LINKE
71,44803,2009,DIE LINKE
71,2884,2013,GRÜNE
71,4938,2009,GRÜNE
71,1720,2013,PIRATEN
71,3450,2013,NPD
71,3719,2009,NPD
71,389,2013,MLPD
71,900,2009,MLPD
71,6314,2013,AfD
71,2945,2013,FREIE WÄHLER
71,1138,2009,Übrige
72,219667,2013,Wahlberechtigte
72,223268,2009,Wahlberechtigte
72,143332,2013,Wähler
72,139785,2009,Wähler
72,2185,2013,Ungültige
72,2462,2009,Ungültige
72,141147,2013,Gültige
72,137323,2009,Gültige
72,51206,2013,CDU
72,42430,2009,CDU
72,32957,2013,SPD
72,22341,2009,SPD
72,2958,2013,FDP
72,11760,2009,FDP
72,36006,2013,DIE LINKE
72,46272,2009,DIE LINKE
72,5286,2013,GRÜNE
72,11056,2009,GRÜNE
72,2898,2013,PIRATEN
72,1987,2013,NPD
72,2483,2009,NPD
72,449,2013,MLPD
72,981,2009,MLPD
72,4768,2013,AfD
72,1307,2013,FREIE WÄHLER
72,1325,2013,Übrige
73,201043,2013,Wahlberechtigte
73,214081,2009,Wahlberechtigte
73,123809,2013,Wähler
73,127503,2009,Wähler
73,2170,2013,Ungültige
73,2535,2009,Ungültige
73,121639,2013,Gültige
73,124968,2009,Gültige
73,54544,2013,CDU
73,41281,2009,CDU
73,18791,2013,SPD
73,23592,2009,SPD
73,1879,2013,FDP
73,11224,2009,FDP
73,31300,2013,DIE LINKE
73,39610,2009,DIE LINKE
73,4760,2013,GRÜNE
73,3950,2009,GRÜNE
73,2488,2013,PIRATEN
73,4854,2013,NPD
73,4399,2009,NPD
73,2581,2013,FREIE WÄHLER
73,442,2013,Übrige
73,912,2009,Übrige
74,217783,2013,Wahlberechtigte
74,232086,2009,Wahlberechtigte
74,132983,2013,Wähler
74,136840,2009,Wähler
74,2572,2013,Ungültige
74,3127,2009,Ungültige
74,130411,2013,Gültige
74,133713,2009,Gültige
74,54705,2013,CDU
74,43014,2009,CDU
74,23560,2013,SPD
74,23028,2009,SPD
74,2458,2013,FDP
74,10818,2009,FDP
74,35982,2013,DIE LINKE
74,47051,2009,DIE LINKE
74,3193,2013,GRÜNE
74,5465,2009,GRÜNE
74,3123,2013,PIRATEN
74,4277,2013,NPD
74,4337,2009,NPD
74,2232,2013,FREIE WÄHLER
74,881,2013,Übrige
189,196621,2013,Wahlberechtigte
189,204717,2009,Wahlberechtigte
189,134013,2013,Wähler
189,136404,2009,Wähler
189,2008,2013,Ungültige
189,1658,2009,Ungültige
189,132005,2013,Gültige
189,134746,2009,Gültige
189,65784,2013,CDU
189,57882,2009,CDU
189,21826,2013,SPD
189,22854,2009,SPD
189,1825,2013,FDP
189,9942,2009,FDP
189,26091,2013,DIE LINKE
189,33005,2009,DIE LINKE
189,4129,2013,GRÜNE
189,5540,2009,GRÜNE
189,2702,2013,PIRATEN
189,4371,2013,NPD
189,3798,2009,NPD
189,2671,2013,ödp
189,1416,2009,ödp
189,2606,2013,FREIE WÄHLER
189,309,2009,Übrige
190,192663,2013,Wahlberechtigte
190,201700,2009,Wahlberechtigte
190,129904,2013,Wähler
190,131047,2009,Wähler
190,2312,2013,Ungültige
190,1984,2009,Ungültige
190,127592,2013,Gültige
190,129063,2009,Gültige
190,55220,2013,CDU
190,44903,2009,CDU
190,23564,2013,SPD
190,29106,2009,SPD
190,1927,2013,FDP
190,8211,2009,FDP
190,30220,2013,DIE LINKE
190,35666,2009,DIE LINKE
190,4129,2013,GRÜNE
190,4921,2009,GRÜNE
190,3450,2013,PIRATEN
190,5969,2013,NPD
190,4864,2009,NPD
190,3113,2013,FREIE WÄHLER
190,1392,2009,Übrige
191,191261,2013,Wahlberechtigte
191,201075,2009,Wahlberechtigte
191,127906,2013,Wähler
191,128032,2009,Wähler
191,2487,2013,Ungültige
191,1860,2009,Ungültige
191,125419,2013,Gültige
191,126172,2009,Gültige
191,54350,2013,CDU
191,42706,2009,CDU
191,21469,2013,SPD
191,22839,2009,SPD
191,2253,2013,FDP
191,9808,2009,FDP
191,33239,2013,DIE LINKE
191,39605,2009,DIE LINKE
191,3948,2013,GRÜNE
