WK;Name;#Erst;#Zweit
187;Ungültige;1630;1371
187;Gültige;134247;134506
187;CDU;69312;67251
187;SPD;26909;23266
187;FDP;3320;7047
187;GRÜNE;18298;16571
187;DIE LINKE;4424;5770
187;PIRATEN;2761;2837
187;NPD;1252;1164
187;REP;-;418
187;Tierschutzpartei;-;951
187;ÖDP;2782;1982
187;PBC;-;231
187;Volksabstimmung;-;320
187;MLPD;-;60
187;BüSo;-;23
187;AfD;3674;5200
187;BIG;-;29
187;pro Deutschland;-;85
187;FREIE WÄHLER;1192;901
187;PARTEI DER VERNUNFT;-;103
187;RENTNER;-;297
187;K:Kanis;323;-
188;Wahlberechtigte;184370;184370
188;Wähler;132905;132905
188;Ungültige;2714;1844
188;Gültige;130191;131061
188;CDU;78966;69176
188;SPD;23684;22447
188;FDP;3069;7393
188;GRÜNE;10802;11008
188;DIE LINKE;5460;5359
188;PIRATEN;-;2746
188;NPD;2756;1854
188;REP;-;668
188;Tierschutzpartei;-;1012
188;ÖDP;1194;543
188;PBC;-;289
188;Volksabstimmung;-;282
188;MLPD;544;198
188;BüSo;-;37
188;AfD;-;6161
188;BIG;-;45
188;pro Deutschland;-;132
188;FREIE WÄHLER;3716;1222
188;PARTEI DER VERNUNFT;-;161
188;RENTNER;-;328
189;Wahlberechtigte;167160;167160
189;Wähler;111846;111846
189;Ungültige;985;985
189;Gültige;110861;110861
189;CSU;72915;64998
189;SPD;15921;16797
189;FDP;2293;4365
189;GRÜNE;6030;6394
189;DIE LINKE;2832;3241
189;PIRATEN;2318;1902
189;NPD;-;702
189;ÖDP;-;1349
189;REP;-;541
189;Bündnis 21/RRP;-;39
189;BP;-;1485
189;Tierschutzpartei;-;759
189;DIE VIOLETTEN;654;350
189;BüSo;388;116
189;MLPD;-;15
189;AfD;3669;4496
189;pro Deutschland;-;79
189;DIE FRAUEN;-;213
189;FREIE WÄHLER;3841;2884
189;PARTEI DER VERNUNFT;-;136
190;Wahlberechtigte;192385;192385
190;Wähler;143626;143626
190;Ungültige;1083;929
190;Gültige;142543;142697
190;CSU;78991;72850
190;SPD;27233;23670
190;FDP;3125;7322
190;GRÜNE;11377;12587
190;DIE LINKE;3712;4178
190;PIRATEN;-;2611
190;NPD;-;607
190;ÖDP;2992;1976
190;REP;-;1052
190;Bündnis 21/RRP;178;119
190;BP;2791;2177
190;Tierschutzpartei;-;1029
190;DIE VIOLETTEN;-;171
190;BüSo;-;31
190;MLPD;-;25
190;AfD;6385;7395
190;pro Deutschland;-;92
190;DIE FRAUEN;-;247
190;FREIE WÄHLER;5469;4443
190;PARTEI DER VERNUNFT;-;115
190;NEIN!;290;-
191;Wahlberechtigte;216717;216717
191;Wähler;155881;155881
191;Ungültige;1439;1106
191;Gültige;154442;154775
191;CSU;81729;78924
191;SPD;27165;25243
191;FDP;3854;7248
191;GRÜNE;18169;14390
191;DIE LINKE;4440;5030
191;PIRATEN;3539;3157
191;NPD;-;1181
191;ÖDP;2568;1913
191;REP;-;500
191;Bündnis 21/RRP;-;44
191;BP;-;2010
191;Tierschutzpartei;-;1154
191;DIE VIOLETTEN;-;187
191;BüSo;-;29
191;MLPD;-;26
191;AfD;5855;7424
191;pro Deutschland;-;123
191;DIE FRAUEN;-;264
191;FREIE WÄHLER;7123;5780
191;PARTEI DER VERNUNFT;-;148
192;Wahlberechtigte;251146;251146
192;Wähler;188417;188417
192;Ungültige;1377;1164
192;Gültige;187040;187253
192;CSU;103904;94458
192;SPD;37575;34660
192;FDP;4196;9455
192;GRÜNE;14515;16586
192;DIE LINKE;5096;5711
192;PIRATEN;4259;3599
192;NPD;-;901
192;ÖDP;2814;2056
192;REP;-;540
192;Bündnis 21/RRP;-;62
192;BP;-;2086
192;Tierschutzpartei;-;1401
192;DIE VIOLETTEN;-;240
192;BüSo;-;23
192;MLPD;-;40
192;AfD;8672;9807
192;pro Deutschland;-;161
192;DIE FRAUEN;-;275
192;FREIE WÄHLER;6009;5051
192;PARTEI DER VERNUNFT;-;141
193;Wahlberechtigte;254661;254661
193;Wähler;174710;174710
193;Ungültige;1378;1511
193;Gültige;173332;173199
193;CSU;106668;96804
193;SPD;28561;29880
193;FDP;3471;7407
193;GRÜNE;11340;10752
193;DIE LINKE;6755;6163
193;PIRATEN;3615;3095
193;NPD;-;1472
193;ÖDP;2224;1986
193;REP;-;727
193;Bündnis 21/RRP;-;63
193;BP;-;1796
193;Tierschutzpartei;-;1061
193;DIE VIOLETTEN;-;194
193;BüSo;-;23
193;MLPD;-;27
193;AfD;4878;6089
193;pro Deutschland;-;104
193;DIE FRAUEN;-;266
193;FREIE WÄHLER;5205;5114
193;PARTEI DER VERNUNFT;-;176
193;Die PARTEI;615;-
194;Wahlberechtigte;225557;225557
194;Wähler;155942;155942
194;Ungültige;1185;698
194;Gültige;154757;155244
194;CSU;66930;57100
194;SPD;48625;38350
194;FDP;5749;12778
194;GRÜNE;15962;21174
194;DIE LINKE;5722;7088
194;PIRATEN;4979;4223
194;NPD;1142;654
194;ÖDP;2320;1544
194;REP;-;262
194;Bündnis 21/RRP;-;42
194;BP;-;900
194;Tierschutzpartei;-;1071
194;DIE VIOLETTEN;-;209
194;BüSo;228;56
194;MLPD;164;60
194;AfD;-;7106
194;pro Deutschland;-;110
194;DIE FRAUEN;-;196
194;FREIE WÄHLER;2936;2193
194;PARTEI DER VERNUNFT;-;128
195;Wahlberechtigte;236523;236523
195;Wähler;168795;168795
195;Ungültige;1355;753
195;Gültige;167440;168042
195;CSU;74745;66349
195;SPD;48051;39187
195;FDP;6920;13775
195;GRÜNE;17100;21719
195;DIE LINKE;5713;7131
195;PIRATEN;3757;3814
195;NPD;1145;621
195;ÖDP;2702;1575
195;REP;-;297
195;Bündnis 21/RRP;-;47
195;BP;2080;1235
195;Tierschutzpartei;-;1124
195;DIE VIOLETTEN;-;210
195;BüSo;249;45
195;MLPD;-;41
195;AfD;-;7807
195;pro Deutschland;-;113
195;DIE FRAUEN;-;206
195;FREIE WÄHLER;4978;2600
195;PARTEI DER VERNUNFT;-;146
196;Wahlberechtigte;215368;215368
196;Wähler;154146;154146
196;Ungültige;975;749
196;Gültige;153171;153397
196;CSU;66513;58097
196;SPD;43571;36877
196;FDP;4650;10727
196;GRÜNE;17407;21440
196;DIE LINKE;6027;7341
196;PIRATEN;3950;4003
196;NPD;744;632
196;ÖDP;2598;1418
196;REP;-;283
196;Bündnis 21/RRP;-;46
196;BP;-;1088
196;Tierschutzpartei;-;1092
196;DIE VIOLETTEN;-;224
196;BüSo;138;49
196;MLPD;-;42
196;AfD;4661;7082
196;pro Deutschland;-;82
196;DIE FRAUEN;-;256
196;FREIE WÄHLER;2912;2493
196;PARTEI DER VERNUNFT;-;125
197;Wahlberechtigte;239700;239700
197;Wähler;174322;174322
197;Ungültige;1303;789
197;Gültige;173019;173533
197;CSU;73661;64221
197;SPD;49419;41108
197;FDP;6984;12850
197;GRÜNE;22743;27068
197;DIE LINKE;7135;8312
197;PIRATEN;4420;4313
197;NPD;996;643
197;ÖDP;2796;1770
197;REP;-;272
197;Bündnis 21/RRP;-;51
197;BP;-;1002
197;Tierschutzpartei;-;1219
197;DIE VIOLETTEN;-;249
197;BüSo;185;60
197;MLPD;-;125
197;AfD;-;7249
197;pro Deutschland;735;201
197;DIE FRAUEN;-;291
197;FREIE WÄHLER;3713;2387
197;PARTEI DER VERNUNFT;-;142
197;K:Mertel;232;-
198;Wahlberechtigte;247787;247787
198;Wähler;192033;192033
198;Ungültige;1161;1173
198;Gültige;190872;190860
198;CSU;100176;89504
198;SPD;38786;37497
198;FDP;7429;16300
198;GRÜNE;21279;18960
198;DIE LINKE;3996;5380
198;PIRATEN;3299;3546
198;NPD;-;626
198;ÖDP;2211;1661
198;REP;-;533
198;Bündnis 21/RRP;200;92
198;BP;-;1325
198;Tierschutzpartei;-;1346
198;DIE VIOLETTEN;-;189
198;BüSo;-;27
198;MLPD;-;32
198;AfD;7606;9303
198;pro Deutschland;-;112
198;DIE FRAUEN;-;237
198;FREIE WÄHLER;5551;3986
198;PARTEI DER VERNUNFT;339;204
199;Wahlberechtigte;231069;231069
199;Wähler;162958;162958
199;Ungültige;1336;1147
199;Gültige;161622;161811
199;CSU;93964;87569
199;SPD;20229;23966
199;FDP;4272;8040
199;GRÜNE;15125;13631
199;DIE LINKE;3932;4688
199;PIRATEN;3651;2788
199;NPD;-;772
199;ÖDP;3290;2419
199;REP;2015;1368
199;Bündnis 21/RRP;-;36
199;BP;3674;3088
199;Tierschutzpartei;-;1111
199;DIE VIOLETTEN;-;241
199;BüSo;189;96
199;MLPD;-;24
199;AfD;6571;7792
199;pro Deutschland;-;93
199;DIE FRAUEN;-;269
199;FREIE WÄHLER;4484;3653
199;PARTEI DER VERNUNFT;-;167
199;K:Bauer;226;-
200;Wahlberechtigte;245379;245379
200;Wähler;182283;182283
200;Ungültige;2179;1195
200;Gültige;180104;181088
200;CSU;97383;93201
200;SPD;31678;27345
200;FDP;13381;13346
200;GRÜNE;16031;16417
200;DIE LINKE;5041;4796
200;PIRATEN;4011;2804
200;NPD;-;739
200;ÖDP;3429;1985
200;REP;-;415
200;Bündnis 21/RRP;-;49
200;BP;-;2609
200;Tierschutzpartei;-;1322
200;DIE VIOLETTEN;-;397
200;BüSo;-;35
200;MLPD;-;22
200;AfD;-;10160
200;pro Deutschland;-;123
200;DIE FRAUEN;-;235
200;FREIE WÄHLER;9150;4887
200;PARTEI DER VERNUNFT;-;201
201;Wahlberechtigte;206868;206868
201;Wähler;141456;141456
201;Ungültige;1544;1126
201;Gültige;139912;140330
201;CSU;87598;80351
201;SPD;24570;20875
201;FDP;3313;6139
201;GRÜNE;11973;12334
201;DIE LINKE;4117;4193
201;PIRATEN;3034;2116
201;NPD;-;771
201;ÖDP;3390;1843
201;REP;1917;813
201;Bündnis 21/RRP;-;43
201;BP;-;1808
201;Tierschutzpartei;-;912
201;DIE VIOLETTEN;-;202
201;BüSo;-;36
201;MLPD;-;18
201;AfD;-;4597
201;pro Deutschland;-;85
201;DIE FRAUEN;-;187
201;FREIE WÄHLER;-;2843
201;PARTEI DER VERNUNFT;-;164
202;Wahlberechtigte;252724;252724
202;Wähler;184167;184167
202;Ungültige;1951;1397
202;Gültige;182216;182770
202;CSU;104236;95885
202;SPD;30019;28342
202;FDP;5325;9461
202;GRÜNE;15559;16017
202;DIE LINKE;5321;5629
202;PIRATEN;3137;2907
202;NPD;1581;1062
202;ÖDP;5010;3011
202;REP;-;412
202;Bündnis 21/RRP;-;79
202;BP;5599;3573
202;Tierschutzpartei;-;1284
202;DIE VIOLETTEN;-;271
202;BüSo;-;32
202;MLPD;-;45
202;AfD;-;9665
202;pro Deutschland;-;137
202;DIE FRAUEN;-;321
202;FREIE WÄHLER;6429;4441
202;PARTEI DER VERNUNFT;-;196
203;Wahlberechtigte;155082;155082
203;Wähler;93941;93941
203;Ungültige;843;739
203;Gültige;93098;93202
203;CSU;57145;52481
203;SPD;14779;15438
203;FDP;1950;3557
203;GRÜNE;4187;4065
203;DIE LINKE;2802;3107
203;PIRATEN;1296;1280
203;NPD;1664;1440
203;ÖDP;-;935
203;REP;-;435
203;Bündnis 21/RRP;-;36
203;BP;1773;1559
203;Tierschutzpartei;-;661
203;DIE VIOLETTEN;-;87
203;BüSo;-;13
203;MLPD;-;11
203;AfD;3040;3787
203;pro Deutschland;-;66
203;DIE FRAUEN;-;171
203;FREIE WÄHLER;4462;4007
203;PARTEI DER VERNUNFT;-;66
204;Wahlberechtigte;251273;251273
204;Wähler;171644;171644
204;Ungültige;1648;1206
204;Gültige;169996;170438
204;CSU;98703;92069
204;SPD;27537;27160
204;FDP;5147;7989
204;GRÜNE;14085;11427
204;DIE LINKE;4920;5161
204;PIRATEN;3349;2642
204;NPD;2211;1378
204;ÖDP;4002;2176
204;REP;-;489
204;Bündnis 21/RRP;-;40
204;BP;-;2464
204;Tierschutzpartei;-;1328
204;DIE VIOLETTEN;-;274
204;BüSo;-;27
204;MLPD;-;22
204;AfD;-;6111
204;pro Deutschland;-;153
204;DIE FRAUEN;-;309
204;FREIE WÄHLER;10042;9038
204;PARTEI DER VERNUNFT;-;181
205;Wahlberechtigte;186392;186392
205;Wähler;117391;117391
205;Ungültige;1280;949
205;Gültige;116111;116442
205;CSU;69428;62765
205;SPD;22845;21611
205;FDP;-;5198
205;GRÜNE;5956;6895
205;DIE LINKE;3763;4399
205;PIRATEN;2191;1811
205;NPD;1263;1104
205;ÖDP;3049;1892
205;REP;-;349
205;Bündnis 21/RRP;-;23
205;BP;-;1120
205;Tierschutzpartei;-;864
205;DIE VIOLETTEN;-;122
205;BüSo;-;19
205;MLPD;-;13
205;AfD;3616;4518
205;pro Deutschland;-;81
205;DIE FRAUEN;-;190
205;FREIE WÄHLER;4000;3365
205;PARTEI DER VERNUNFT;-;103
206;Wahlberechtigte;163308;163308
206;Wähler;103874;103874
206;Ungültige;1233;902
206;Gültige;102641;102972
206;CSU;62748;60501
206;SPD;16619;15626
206;FDP;2070;4195
206;GRÜNE;4773;4996
206;DIE LINKE;2668;2753
206;PIRATEN;-;1434
206;NPD;1627;1296
206;ÖDP;2857;1740
206;REP;-;438
206;Bündnis 21/RRP;-;40
206;BP;-;1346
206;Tierschutzpartei;-;722
206;DIE VIOLETTEN;-;113
206;BüSo;-;32
206;MLPD;-;17
206;AfD;3129;3723
206;pro Deutschland;-;82
206;DIE FRAUEN;-;185
206;FREIE WÄHLER;5378;3602
206;PARTEI DER VERNUNFT;-;131
206;Die PARTEI;772;-
207;Wahlberechtigte;173773;173773
207;Wähler;111537;111537
207;Ungültige;1167;988
207;Gültige;110370;110549
207;CSU;67579;63887
207;SPD;19400;17790
207;FDP;2596;4653
207;GRÜNE;3582;4324
207;DIE LINKE;2757;3297
207;PIRATEN;1915;1627
207;NPD;1858;1513
207;ÖDP;3201;1939
207;REP;-;377
207;Bündnis 21/RRP;-;19
207;BP;-;1390
207;Tierschutzpartei;-;688
207;DIE VIOLETTEN;-;81
207;BüSo;-;14
207;MLPD;-;16
207;AfD;3662;4375
207;pro Deutschland;-;59
207;DIE FRAUEN;-;191
207;FREIE WÄHLER;3820;4171
207;PARTEI DER VERNUNFT;-;138
208;Wahlberechtigte;215146;215146
208;Wähler;151021;151021
208;Ungültige;1542;1285
208;Gültige;149479;149736
208;CSU;87248;80073
208;SPD;31253;29036
208;FDP;3148;5633
208;GRÜNE;7365;8997
208;DIE LINKE;4909;5052
208;PIRATEN;3781;2920
208;NPD;2229;1586
208;ÖDP;3824;1959
208;REP;-;372
208;Bündnis 21/RRP;-;53
208;BP;-;1375
208;Tierschutzpartei;-;981
208;DIE VIOLETTEN;-;142
208;BüSo;-;30
208;MLPD;-;32
208;AfD;-;5273
208;pro Deutschland;-;109
208;DIE FRAUEN;-;280
208;FREIE WÄHLER;5722;5681
208;PARTEI DER VERNUNFT;-;152
209;Wahlberechtigte;248820;248820
209;Wähler;171954;171954
209;Ungültige;1394;1315
209;Gültige;170560;170639
209;CSU;82648;82556
209;SPD;37541;32902
209;FDP;6830;7835
209;GRÜNE;14202;15759
209;DIE LINKE;5839;6617
209;PIRATEN;3453;3354
209;NPD;1442;1280
209;ÖDP;4184;2571
209;REP;-;475
209;Bündnis 21/RRP;-;35
209;BP;-;1320
209;Tierschutzpartei;-;1261
209;DIE VIOLETTEN;-;213
209;BüSo;-;23
209;MLPD;-;33
209;AfD;6229;7000
209;pro Deutschland;-;103
209;DIE FRAUEN;-;279
209;FREIE WÄHLER;7799;6886
209;PARTEI DER VERNUNFT;-;137
209;K:Mühlbauer;393;-
210;Wahlberechtigte;216389;216389
210;Wähler;141364;141364
210;Ungültige;1247;1564
210;Gültige;140117;139800
210;CSU;80840;76453
210;SPD;34716;27066
210;FDP;2430;4701
210;GRÜNE;4516;5927
210;DIE LINKE;3820;4505
210;PIRATEN;-;2153
210;NPD;2155;1705
210;ÖDP;2152;1527
210;REP;-;469
210;Bündnis 21/RRP;-;42
210;BP;2964;2120
210;Tierschutzpartei;-;1020
210;DIE VIOLETTEN;-;103
210;BüSo;-;21
210;MLPD;-;38
210;AfD;-;4575
210;pro Deutschland;-;105
210;DIE FRAUEN;-;253
210;FREIE WÄHLER;6524;6858
210;PARTEI DER VERNUNFT;-;159
211;Wahlberechtigte;170403;170403
211;Wähler;118903;118903
211;Ungültige;1114;1193
211;Gültige;117789;117710
211;CSU;64930;62126
211;SPD;25881;26484
211;FDP;1735;3953
211;GRÜNE;4531;5072
211;DIE LINKE;3117;3982
211;PIRATEN;1806;1758
211;NPD;1895;1909
211;ÖDP;1489;1098
211;REP;-;289
211;Bündnis 21/RRP;-;27
211;BP;-;1071
211;Tierschutzpartei;-;772
211;DIE VIOLETTEN;-;105
211;BüSo;-;19
211;MLPD;-;18
211;AfD;2855;4243
211;pro Deutschland;-;109
211;DIE FRAUEN;-;254
211;FREIE WÄHLER;4165;4259
211;PARTEI DER VERNUNFT;-;162
211;K:Human;204;-
211;K:Dippel;5181;-
212;Wahlberechtigte;179923;179923
212;Wähler;126869;126869
212;Ungültige;995;920
212;Gültige;125874;125949
212;CSU;65723;61546
212;SPD;28794;24924
212;FDP;4252;6073
212;GRÜNE;10283;11267
212;DIE LINKE;4365;5143
212;PIRATEN;3025;2905
212;NPD;1661;1619
212;ÖDP;-;792
212;REP;-;586
212;Bündnis 21/RRP;-;40
212;BP;-;570
212;Tierschutzpartei;-;964
212;DIE VIOLETTEN;-;139
212;BüSo;-;19
212;MLPD;-;60
212;AfD;4222;5211
212;pro Deutschland;-;82
212;DIE FRAUEN;-;319
212;FREIE WÄHLER;3549;3559
212;PARTEI DER VERNUNFT;-;131
213;Wahlberechtigte;164828;164828
213;Wähler;115659;115659
213;Ungültige;1187;855
213;Gültige;114472;114804
213;CSU;63936;56846
213;SPD;29344;26676
213;FDP;3133;5539
213;GRÜNE;7189;7803
213;DIE LINKE;3246;3783
213;PIRATEN;2663;2192
213;NPD;1392;1104
213;ÖDP;-;556
213;REP;-;530
213;Bündnis 21/RRP;-;44
213;BP;-;398
213;Tierschutzpartei;-;796
213;DIE VIOLETTEN;-;112
213;BüSo;-;16
213;MLPD;-;24
213;AfD;3569;4435
213;pro Deutschland;-;70
213;DIE FRAUEN;-;245
213;FREIE WÄHLER;-;3524
213;PARTEI DER VERNUNFT;-;111
214;Wahlberechtigte;160103;160103
214;Wähler;111378;111378
214;Ungültige;985;1008
214;Gültige;110393;110370
214;CSU;55309;51567
214;SPD;35785;30708
214;FDP;1835;4469
214;GRÜNE;4274;6309
214;DIE LINKE;3681;4415
214;PIRATEN;1717;1785
214;NPD;1740;1621
214;ÖDP;-;536
214;REP;-;218
214;Bündnis 21/RRP;-;25
214;BP;-;305
214;Tierschutzpartei;-;678
214;DIE VIOLETTEN;-;109
214;BüSo;-;17
214;MLPD;-;39
214;AfD;3143;4730
214;pro Deutschland;-;62
214;DIE FRAUEN;-;243
214;FREIE WÄHLER;2909;2435
214;PARTEI DER VERNUNFT;-;99
215;Wahlberechtigte;174569;174569
215;Wähler;118838;118838
215;Ungültige;1089;1201
215;Gültige;117749;117637
215;CSU;64888;55219
215;SPD;33731;31406
215;FDP;1527;4418
215;GRÜNE;6449;6315
215;DIE LINKE;5264;5619
215;PIRATEN;-;2257
215;NPD;1722;1461
215;ÖDP;-;504
215;REP;-;446
215;Bündnis 21/RRP;-;40
215;BP;-;597
215;Tierschutzpartei;-;1030
215;DIE VIOLETTEN;-;87
215;BüSo;-;14
215;MLPD;-;19
215;AfD;4168;5109
215;pro Deutschland;-;107
215;DIE FRAUEN;-;235
215;FREIE WÄHLER;-;2598
215;PARTEI DER VERNUNFT;-;156
216;Wahlberechtigte;172449;172449
216;Wähler;122307;122307
216;Ungültige;1225;1207
216;Gültige;121082;121100
216;CSU;68903;63378
216;SPD;27587;26030
216;FDP;1996;4513
216;GRÜNE;4845;6396
216;DIE LINKE;3616;4392
216;PIRATEN;2212;2316
216;NPD;2013;2017
216;ÖDP;1430;856
216;REP;-;554
216;Bündnis 21/RRP;-;31
216;BP;1118;758
216;Tierschutzpartei;-;889
216;DIE VIOLETTEN;-;122
216;BüSo;-;12
216;MLPD;-;28
216;AfD;3829;4800
216;pro Deutschland;-;105
216;DIE FRAUEN;-;307
216;FREIE WÄHLER;3533;3476
216;PARTEI DER VERNUNFT;-;120
217;Wahlberechtigte;243643;243643
217;Wähler;166555;166555
217;Ungültige;1683;1458
217;Gültige;164872;165097
217;CSU;87922;78640
217;SPD;38331;36690
217;FDP;7454;7619
217;GRÜNE;9665;13771
217;DIE LINKE;6202;6368
217;PIRATEN;3938;3276
217;NPD;2496;2008
217;ÖDP;-;1848
217;REP;-;643
217;Bündnis 21/RRP;204;123
217;BP;1522;860
217;Tierschutzpartei;-;1114
217;DIE VIOLETTEN;433;239
217;BüSo;-;33
217;MLPD;-;23
217;AfD;-;5950
217;pro Deutschland;-;177
217;DIE FRAUEN;-;351
217;FREIE WÄHLER;6705;5208
217;PARTEI DER VERNUNFT;-;156
218;Wahlberechtigte;179506;179506
218;Wähler;135186;135186
218;Ungültige;863;937
218;Gültige;134323;134249
218;CSU;65151;55940
218;SPD;35377;32638
218;FDP;2990;7440
218;GRÜNE;11980;15395
218;DIE LINKE;5611;5840
218;PIRATEN;3216;3311
218;NPD;957;917
218;ÖDP;-;1144
218;REP;-;289
218;Bündnis 21/RRP;-;51
218;BP;569;507
218;Tierschutzpartei;-;901
218;DIE VIOLETTEN;-;126
218;BüSo;-;26
218;MLPD;-;45
218;AfD;4393;5590
218;pro Deutschland;-;70
218;DIE FRAUEN;-;222
218;FREIE WÄHLER;4079;3684
218;PARTEI DER VERNUNFT;-;113
219;Wahlberechtigte;253603;253603
219;Wähler;178211;178211
219;Ungültige;1370;1504
219;Gültige;176841;176707
219;CSU;86997;75595
219;SPD;47936;44485
219;FDP;3239;8251
219;GRÜNE;14595;16126
219;DIE LINKE;7524;8816
219;PIRATEN;4792;4148
219;NPD;2246;1739
219;ÖDP;-;1374
219;REP;-;887
219;Bündnis 21/RRP;-;78
219;BP;-;772
219;Tierschutzpartei;-;1338
219;DIE VIOLETTEN;-;185
219;BüSo;-;30
219;MLPD;-;70
219;AfD;5588;7824
219;pro Deutschland;-;132
219;DIE FRAUEN;-;305
219;FREIE WÄHLER;3924;4335
219;PARTEI DER VERNUNFT;-;217
220;Wahlberechtigte;193031;193031
220;Wähler;132674;132674
220;Ungültige;1053;1027
220;Gültige;131621;131647
220;CSU;51829;45748
220;SPD;41666;35310
220;FDP;3556;7150
220;GRÜNE;13336;17444
220;DIE LINKE;8099;9311
220;PIRATEN;4055;4221
220;NPD;1341;1061
220;ÖDP;-;940
220;REP;-;409
220;Bündnis 21/RRP;-;57
220;BP;-;337
220;Tierschutzpartei;-;1032
220;DIE VIOLETTEN;-;165
220;BüSo;-;26
220;MLPD;122;149
220;AfD;4417;5906
220;pro Deutschland;-;81
220;DIE FRAUEN;-;244
220;FREIE WÄHLER;2134;1909
220;PARTEI DER VERNUNFT;-;147
220;Die PARTEI;873;-
220;K:Pfleiderer;193;-
221;Wahlberechtigte;185799;185799
221;Wähler;121814;121814
221;Ungültige;1157;1239
221;Gültige;120657;120575
221;CSU;53519;48881
221;SPD;38942;34363
221;FDP;2192;5087
221;GRÜNE;8165;9705
221;DIE LINKE;6038;6948
221;PIRATEN;3056;2936
221;NPD;1701;1572
221;ÖDP;-;761
221;REP;-;481
221;Bündnis 21/RRP;168;110
221;BP;-;318
221;Tierschutzpartei;-;890
221;DIE VIOLETTEN;-;114
221;BüSo;-;11
221;MLPD;-;50
221;AfD;4498;5737
221;pro Deutschland;-;79
221;DIE FRAUEN;-;214
221;FREIE WÄHLER;2378;2187
221;PARTEI DER VERNUNFT;-;131
222;Wahlberechtigte;226102;226102
222;Wähler;168765;168765
222;Ungültige;1566;1312
222;Gültige;167199;167453
222;CSU;84618;76181
222;SPD;46200;41107
222;FDP;5371;7467
222;GRÜNE;11142;14247
222;DIE LINKE;6064;6394
222;PIRATEN;4137;3252
222;NPD;2598;1471
222;ÖDP;-;1095
222;REP;-;803
222;Bündnis 21/RRP;-;68
222;BP;-;560
222;Tierschutzpartei;-;1235
222;DIE VIOLETTEN;-;180
222;BüSo;-;18
222;MLPD;-;24
222;AfD;-;6533
222;pro Deutschland;-;141
222;DIE FRAUEN;-;293
222;FREIE WÄHLER;7069;6192
222;PARTEI DER VERNUNFT;-;192
223;Wahlberechtigte;184171;184171
223;Wähler;131310;131310
223;Ungültige;2410;1964
223;Gültige;128900;129346
223;CSU;67591;61741
223;SPD;32308;28408
223;FDP;4199;7003
223;GRÜNE;10284;11135
223;DIE LINKE;3641;4691
223;PIRATEN;3314;2545
223;NPD;2173;1550
223;ÖDP;1551;791
223;REP;-;739
223;Bündnis 21/RRP;-;52
223;BP;-;563
223;Tierschutzpartei;-;1098
223;DIE VIOLETTEN;-;190
223;BüSo;-;15
223;MLPD;-;75
223;AfD;-;5263
223;pro Deutschland;-;156
223;DIE FRAUEN;-;263
223;FREIE WÄHLER;3373;2902
223;PARTEI DER VERNUNFT;-;166
223;K:Normann;466;-
224;Wahlberechtigte;217994;217994
224;Wähler;155355;155355
224;Ungültige;1822;1733
224;Gültige;153533;153622
224;CSU;88911;82760
224;SPD;30564;27931
224;FDP;4391;7342
224;GRÜNE;12127;9874
224;DIE LINKE;6930;6946
224;PIRATEN;3562;2980
224;NPD;2789;2018
224;ÖDP;-;1119
224;REP;-;884
224;Bündnis 21/RRP;-;67
224;BP;-;756
224;Tierschutzpartei;-;919
224;DIE VIOLETTEN;-;167
224;BüSo;-;27
224;MLPD;-;40
224;AfD;-;4988
224;pro Deutschland;-;125
224;DIE FRAUEN;-;311
224;FREIE WÄHLER;4259;4129
224;PARTEI DER VERNUNFT;-;239
225;Wahlberechtigte;197762;197762
225;Wähler;143137;143137
225;Ungültige;2024;1707
225;Gültige;141113;141430
225;CSU;73001;69953
225;SPD;32812;30486
225;FDP;3632;6413
225;GRÜNE;8810;9972
225;DIE LINKE;4426;4839
225;PIRATEN;2822;2670
225;NPD;1360;1404
225;ÖDP;-;915
225;REP;1223;1001
225;Bündnis 21/RRP;330;151
225;BP;-;525
225;Tierschutzpartei;-;1119
225;DIE VIOLETTEN;-;167
225;BüSo;-;31
225;MLPD;-;25
225;AfD;4652;5583
225;pro Deutschland;-;90
225;DIE FRAUEN;-;301
225;FREIE WÄHLER;8045;5619
225;PARTEI DER VERNUNFT;-;166
226;Wahlberechtigte;200150;200150
226;Wähler;141275;141275
226;Ungültige;1713;1416
226;Gültige;139562;139859
226;CSU;76548;71264
226;SPD;32190;28872
226;FDP;2921;5906
226;GRÜNE;8052;9903
226;DIE LINKE;7514;6940
226;PIRATEN;2994;2493
226;NPD;2042;1333
226;ÖDP;1155;859
226;REP;-;1118
226;Bündnis 21/RRP;-;56
226;BP;1532;828
226;Tierschutzpartei;-;852
226;DIE VIOLETTEN;-;114
226;BüSo;-;23
226;MLPD;-;52
226;AfD;-;4665
226;pro Deutschland;-;121
226;DIE FRAUEN;-;264
226;FREIE WÄHLER;4614;4041
226;PARTEI DER VERNUNFT;-;155
227;Wahlberechtigte;226597;226597
227;Wähler;166593;166593
227;Ungültige;1364;1322
227;Gültige;165229;165271
227;CSU;80776;74187
227;SPD;42136;37225
227;FDP;5323;8485
227;GRÜNE;16454;19311
227;DIE LINKE;5374;6637
227;PIRATEN;4134;4014
227;NPD;1439;946
227;ÖDP;1903;1388
227;REP;-;1279
227;Bündnis 21/RRP;-;49
227;BP;-;495
227;Tierschutzpartei;-;1136
227;DIE VIOLETTEN;-;167
227;BüSo;-;20
227;MLPD;-;29
227;AfD;4831;6388
227;pro Deutschland;-;94
227;DIE FRAUEN;-;319
