WK;Name;#Erst;#Zweit
268;Gültige;142677;142795
268;CDU;41101;37304
268;SPD;32841;26133
268;DIE LINKE;36117;36431
268;FDP;10505;16983
268;GRÜNE;17345;20998
268;NPD;3094;3119
268;BüSo;1674;1203
268;REP;-;248
268;MLPD;-;376
269;Wahlberechtigte;231084;231084
269;Wähler;148389;148389
269;Ungültige;2283;2081
269;Gültige;146106;146308
269;CDU;60969;53735
269;SPD;23471;23354
269;DIE LINKE;33044;34826
269;FDP;14799;19240
269;GRÜNE;6745;7533
269;NPD;5988;5751
269;BüSo;-;1032
269;REP;-;462
269;MLPD;-;375
269;K:Teske;1090;-
270;Wahlberechtigte;216629;216629
270;Wähler;140109;140109
270;Ungültige;2289;2288
270;Gültige;137820;137821
270;CDU;62290;51703
270;SPD;17236;17987
270;DIE LINKE;29423;31286
270;FDP;12403;20052
270;GRÜNE;8315;7979
270;NPD;7050;6875
270;BüSo;-;1208
270;REP;-;404
270;MLPD;-;327
270;K:Klingner;1103;-
271;Wahlberechtigte;237786;237786
271;Wähler;154966;154966
271;Ungültige;2907;2573
271;Gültige;152059;152393
271;CDU;64325;59103
271;SPD;16870;18906
271;DIE LINKE;38241;37144
271;FDP;17755;20969
271;GRÜNE;6505;6431
271;NPD;8363;7597
271;BüSo;-;1268
271;REP;-;527
271;MLPD;-;448
272;Wahlberechtigte;238958;238958
272;Wähler;149737;149737
272;Ungültige;2750;2590
272;Gültige;146987;147147
272;CDU;62338;55015
272;SPD;17005;18569
272;DIE LINKE;35786;36231
272;FDP;13935;19223
272;GRÜNE;7381;7004
272;NPD;7842;8035
272;BüSo;2700;2117
272;REP;-;540
272;MLPD;-;413
273;Wahlberechtigte;215674;215674
273;Wähler;141214;141214
273;Ungültige;2454;2254
273;Gültige;138760;138960
273;CDU;62530;56001
273;SPD;16194;16725
273;DIE LINKE;28233;28970
273;FDP;15292;19910
273;GRÜNE;6378;7346
273;NPD;7983;7717
273;BüSo;2150;1621
273;REP;-;412
273;MLPD;-;258
274;Wahlberechtigte;230676;230676
274;Wähler;157220;157220
274;Ungültige;2007;1773
274;Gültige;155213;155447
274;CDU;56749;53247
274;SPD;25959;24373
274;DIE LINKE;37180;34171
274;FDP;14818;20574
274;GRÜNE;13668;16961
274;NPD;3851;3980
274;BüSo;1575;1563
274;REP;-;281
274;MLPD;-;297
274;K:Häupl;612;-
274;K:Richter;801;-
275;Wahlberechtigte;231247;231247
275;Wähler;154609;154609
275;Ungültige;2328;2012
275;Gültige;152281;152597
275;CDU;55401;51621
275;SPD;22268;21518
275;DIE LINKE;29679;30870
275;FDP;18204;21783
275;GRÜNE;18871;19978
275;NPD;4389;4501
275;BüSo;1597;1569
275;REP;-;366
275;MLPD;436;391
275;K:Welke;1436;-
276;Wahlberechtigte;223149;223149
276;Wähler;143690;143690
276;Ungültige;2294;2123
276;Gültige;141396;141567
276;CDU;61579;54525
276;SPD;20800;18677
276;DIE LINKE;32744;34630
276;FDP;14032;19726
276;GRÜNE;5921;6208
276;NPD;6320;6200
276;BüSo;-;803
276;REP;-;483
276;MLPD;-;315
277;Wahlberechtigte;205652;205652
277;Wähler;136100;136100
277;Ungültige;1716;1603
277;Gültige;134384;134497
277;CDU;45876;41081
277;SPD;27060;22991
277;DIE LINKE;37433;38448
277;FDP;12106;17147
277;GRÜNE;8109;9524
277;NPD;3800;3651
277;BüSo;-;813
277;REP;-;537
277;MLPD;-;305
278;Wahlberechtigte;202743;202743
278;Wähler;133277;133277
278;Ungültige;2151;1955
278;Gültige;131126;131322
278;CDU;54065;49258
278;SPD;19247;19114
278;DIE LINKE;33133;33488
278;FDP;14092;16968
278;GRÜNE;5360;5946
278;NPD;5229;4975
278;BüSo;-;829
278;REP;-;463
278;MLPD;-;281
279;Wahlberechtigte;247624;247624
279;Wähler;159655;159655
279;Ungültige;2884;2857
279;Gültige;156771;156798
279;CDU;63211;60413
279;SPD;17168;18846
279;DIE LINKE;37166;39545
279;FDP;23820;22051
279;GRÜNE;5896;5919
279;NPD;7930;7876
279;BüSo;-;1157
279;REP;-;618
279;MLPD;-;373
279;K:Peuschel;1580;-
280;Wahlberechtigte;229535;229535
280;Wähler;145614;145614
280;Ungültige;2383;2228
280;Gültige;143231;143386
280;CDU;55605;51459
280;SPD;20864;21336
280;DIE LINKE;40265;39659
280;FDP;13097;17402
280;GRÜNE;6491;6418
280;NPD;5394;5268
280;BüSo;995;1011
280;REP;-;517
280;MLPD;-;316
280;K:Kramer;520;-
281;Wahlberechtigte;213732;213732
281;Wähler;137330;137330
281;Ungültige;2421;2276
281;Gültige;134909;135054
281;CDU;55128;49522
281;SPD;21393;20227
281;DIE LINKE;33586;35235
281;FDP;12755;16882
281;GRÜNE;5849;6781
281;NPD;4908;4772
281;BüSo;-;815
281;REP;-;569
281;MLPD;-;251
281;PBC;1290;-
282;Wahlberechtigte;182677;182677
282;Wähler;112980;112980
282;Ungültige;2552;2742
282;Gültige;110428;110238
282;SPD;22070;19516
282;DIE LINKE;36910;37034
282;CDU;34501;33330
282;FDP;6558;9725
282;GRÜNE;3725;5212
282;NPD;2461;2318
282;MLPD;-;232
282;DVU;-;449
282;PIRATEN;-;2422
282;K:Siegmund;3672;-
282;K:Bresch;257;-
282;K:Dettmer;274;-
283;Wahlberechtigte;239481;239481
283;Wähler;146265;146265
283;Ungültige;3411;3224
283;Gültige;142854;143041
283;SPD;31994;25606
283;DIE LINKE;41040;43781
283;CDU;46686;45060
283;FDP;13914;15368
283;GRÜNE;5041;6081
283;NPD;3446;3033
283;MLPD;-;331
283;DVU;-;461
283;PIRATEN;-;3320
283;K:Lehmann;733;-
284;Wahlberechtigte;236946;236946
284;Wähler;144340;144340
284;Ungültige;3135;2699
284;Gültige;141205;141641
284;SPD;28732;24320
284;DIE LINKE;43952;45676
284;CDU;46632;44402
284;FDP;10236;13274
284;GRÜNE;7791;7141
284;NPD;3862;3277
284;MLPD;-;309
284;DVU;-;345
284;PIRATEN;-;2897
285;Wahlberechtigte;254287;254287
285;Wähler;152948;152948
285;Ungültige;2932;2582
285;Gültige;150016;150366
285;SPD;32844;28217
285;DIE LINKE;48069;48333
285;CDU;46481;42150
285;FDP;9890;13801
285;GRÜNE;8637;10281
285;NPD;2618;2275
285;MLPD;626;410
285;DVU;-;294
285;PIRATEN;-;4605
285;K:Godau;851;-
286;Wahlberechtigte;197289;197289
286;Wähler;122932;122932
286;Ungültige;2348;2120
286;Gültige;120584;120812
286;SPD;22187;19739
286;DIE LINKE;36809;37709
286;CDU;43424;38247
286;FDP;8810;12614
286;GRÜNE;5004;6131
286;NPD;2928;2627
286;MLPD;544;317
286;DVU;-;428
286;PIRATEN;-;3000
286;K:Fritzek;878;-
287;Wahlberechtigte;248457;248457
287;Wähler;143128;143128
287;Ungültige;3442;3285
287;Gültige;139686;139843
287;SPD;30401;23225
287;DIE LINKE;44087;46628
287;CDU;43722;42696
287;FDP;10929;14764
287;GRÜNE;4878;5221
287;NPD;3649;3315
287;MLPD;888;483
287;DVU;-;445
287;PIRATEN;-;3066
287;K:Gahler;1132;-
288;Wahlberechtigte;223268;223268
288;Wähler;139785;139785
288;Ungültige;2462;2185
288;Gültige;137323;137600
288;SPD;22341;21684
288;DIE LINKE;46272;43617
288;CDU;42430;37004
288;FDP;11760;15974
288;GRÜNE;11056;11950
288;NPD;2483;2234
288;MLPD;981;511
288;DVU;-;320
288;PIRATEN;-;4306
289;Wahlberechtigte;214081;214081
289;Wähler;127503;127503
289;Ungültige;2535;2474
289;Gültige;124968;125029
289;SPD;23592;19513
289;DIE LINKE;39610;39876
289;CDU;41281;39777
289;FDP;11224;14153
289;GRÜNE;3950;4740
289;NPD;4399;3792
289;MLPD;-;257
289;DVU;-;380
289;PIRATEN;-;2541
289;K:Jaschkowski;912;-
290;Wahlberechtigte;232086;232086
290;Wähler;136840;136840
290;Ungültige;3127;2738
290;Gültige;133713;134102
290;SPD;23028;21030
290;DIE LINKE;47051;46802
290;CDU;43014;39645
290;FDP;10818;14574
290;GRÜNE;5465;4977
290;NPD;4337;3713
290;MLPD;-;331
290;DVU;-;407
290;PIRATEN;-;2623
291;Wahlberechtigte;204717;204717
291;Wähler;136404;136404
291;Ungültige;1658;1545
291;Gültige;134746;134859
291;SPD;22854;22341
291;DIE LINKE;33005;32391
291;CDU;57882;51863
291;FDP;9942;14382
291;GRÜNE;5540;6507
291;NPD;3798;3631
291;REP;-;299
291;MLPD;-;127
291;ödp;1416;1009
291;PIRATEN;-;2309
291;K:Macamo;309;-
292;Wahlberechtigte;201700;201700
292;Wähler;131047;131047
292;Ungültige;1984;1912
292;Gültige;129063;129135
292;SPD;29106;23845
292;DIE LINKE;35666;36508
292;CDU;44903;42063
292;FDP;8211;11921
292;GRÜNE;4921;6451
292;NPD;4864;4607
292;REP;-;467
292;MLPD;-;268
292;ödp;-;489
292;PIRATEN;-;2516
292;K:Lohfing-Blanke;1075;-
292;K:Grube;317;-
293;Wahlberechtigte;200901;200901
293;Wähler;127925;127925
293;Ungültige;1860;1842
293;Gültige;126065;126083
293;SPD;22819;21692
293;DIE LINKE;39568;37923
293;CDU;42674;39696
293;FDP;9800;12661
293;GRÜNE;5754;6064
293;NPD;4855;4383
293;REP;-;491
293;MLPD;-;186
293;ödp;-;406
293;PIRATEN;-;2581
293;K:Rothe;595;-
294;Wahlberechtigte;214510;214510
294;Wähler;139919;139919
294;Ungültige;2112;1971
294;Gültige;137807;137948
294;SPD;37032;27092
294;DIE LINKE;35942;38257
294;CDU;40063;42479
294;FDP;10056;12393
294;GRÜNE;7391;7608
294;NPD;5475;4924
294;REP;-;513
294;MLPD;-;191
294;ödp;-;499
294;PIRATEN;-;3992
294;K:Möller;672;-
294;K:Beyer;1176;-
295;Wahlberechtigte;225708;225708
295;Wähler;151236;151236
295;Ungültige;1962;1638
295;Gültige;149274;149598
295;SPD;33488;26897
295;DIE LINKE;43050;41801
295;CDU;45931;41777
295;FDP;8897;13429
295;GRÜNE;12137;15630
295;NPD;4151;3762
295;REP;-;451
295;MLPD;-;293
295;ödp;-;600
295;PIRATEN;-;4958
295;K:Fimmel;947;-
295;K:Schumann;673;-
296;Wahlberechtigte;245228;245228
296;Wähler;164803;164803
296;Ungültige;2274;1893
296;Gültige;162529;162910
296;SPD;34658;28034
296;DIE LINKE;49344;48724
296;CDU;46590;44951
296;FDP;15695;16832
296;GRÜNE;11471;13243
296;NPD;4771;4209
296;REP;-;574
296;MLPD;-;190
296;ödp;-;634
296;PIRATEN;-;5519
297;Wahlberechtigte;182336;182336
297;Wähler;116989;116989
297;Ungültige;1952;1743
297;Gültige;115037;115246
297;SPD;20224;19006
297;DIE LINKE;33672;33017
297;CDU;42988;37841
297;FDP;9237;12557
297;GRÜNE;4196;4919
297;NPD;4720;4168
297;REP;-;397
297;MLPD;-;156
297;ödp;-;478
297;PIRATEN;-;2707
298;Wahlberechtigte;231447;231447
298;Wähler;148939;148939
298;Ungültige;2261;1845
298;Gültige;146678;147094
298;SPD;27824;25004
298;DIE LINKE;45820;45439
298;CDU;46726;44770
298;FDP;12534;14342
298;GRÜNE;5684;6654
298;NPD;6574;5978
298;REP;-;615
298;MLPD;582;395
298;ödp;-;557
298;PIRATEN;-;3340
298;K:Krauß;934;-
299;Wahlberechtigte;207012;207012
299;Wähler;130502;130502
299;Ungültige;1857;1606
299;Gültige;128645;128896
299;SPD;27055;22682
299;DIE LINKE;41361;40815
299;CDU;39600;38338
299;FDP;10313;12118
299;GRÜNE;5936;6762
299;NPD;4380;3941
299;REP;-;532
299;MLPD;-;185
299;ödp;-;414
299;PIRATEN;-;3109
